FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|CENSUS_CODE|CENSUS_CLASS_CODE|GSA_CODE|OPM_CODE|STATE_NUMERIC|STATE_ALPHA|COUNTY_SEQUENCE|COUNTY_NUMERIC|COUNTY_NAME|PRIMARY_LATITUDE|PRIMARY_LONGITUDE|DATE_CREATED|DATE_EDITED
2410059|Tara Hills Census Designated Place|Census|77924|U1|||06|CA|1|013|Contra Costa|37.9938517|-122.3187529|03/11/2008|07/06/2018
2410061|Taylorsville Census Designated Place|Census|78008|U1|||06|CA|1|063|Plumas|40.0586632|-120.8386746|03/11/2008|07/06/2018
2410062|Tecopa Census Designated Place|Census|78050|U1|||06|CA|1|027|Inyo|35.8351846|-116.2075517|03/11/2008|07/06/2018
2410064|Temelec Census Designated Place|Census|78126|U1|||06|CA|1|097|Sonoma|38.2577551|-122.4981977|03/11/2008|07/06/2018
2410065|Templeton Census Designated Place|Census|78162|U1|||06|CA|1|079|San Luis Obispo|35.555984|-120.7182063|03/11/2008|07/06/2018
2410067|Tennant Census Designated Place|Census|78176|U1|||06|CA|1|093|Siskiyou|41.5819482|-121.9147624|03/11/2008|07/06/2018
2410068|Terra Bella Census Designated Place|Census|78288|U1|||06|CA|1|107|Tulare|35.9567268|-119.0328418|03/11/2008|07/06/2018
2410077|Thermalito Census Designated Place|Census|78470|U1|||06|CA|1|007|Butte|39.4821203|-121.5990822|03/11/2008|07/06/2018
2410079|City of Huntington Park|Civil|36056|C1|||06|CA|1|037|Los Angeles|33.9799812|-118.2166671|03/11/2008|07/14/2018
2410081|City of Huron|Civil|36084|C1|||06|CA|1|019|Fresno|36.2039783|-120.0961771|03/11/2008|07/14/2018
2410097|City of Imperial|Civil|36280|C1|||06|CA|1|025|Imperial|32.8374958|-115.5718333|03/11/2008|07/14/2018
2410098|City of Imperial Beach|Civil|36294|C1|||06|CA|1|073|San Diego|32.568823|-117.1184528|03/11/2008|07/14/2018
2410100|City of Indian Wells|Civil|36434|C1|||06|CA|1|065|Riverside|33.7036264|-116.3395754|03/11/2008|07/14/2018
2410101|City of Indio|Civil|36448|C1|||06|CA|1|065|Riverside|33.7346229|-116.2345966|03/11/2008|07/14/2018
2410102|City of Industry|Civil|36490|C1|||06|CA|1|037|Los Angeles|34.0053371|-117.938852|03/11/2008|07/13/2018
2410106|City of Inglewood|Civil|36546|C1|||06|CA|1|037|Los Angeles|33.9565747|-118.3444452|03/11/2008|07/13/2018
2410110|City of Ione|Civil|36672|C1|||06|CA|1|005|Amador|38.3613053|-120.9422391|03/11/2008|07/13/2018
2410116|City of Irvine|Civil|36770|C1|||06|CA|1|059|Orange|33.6771864|-117.7737804|03/11/2008|07/14/2018
2410119|City of Irwindale|Civil|36826|C1|||06|CA|1|037|Los Angeles|34.1121107|-117.9637162|03/11/2008|07/14/2018
2410122|City of Isleton|Civil|36882|C1|||06|CA|1|067|Sacramento|38.1617118|-121.605259|03/11/2008|07/14/2018
2410128|City of Jackson|Civil|36980|C1|||06|CA|1|005|Amador|38.348528|-120.7728113|03/11/2008|07/14/2018
2410190|City of Colfax|Civil|14498|C1|||06|CA|1|061|Placer|39.0938|-120.9532219|03/11/2008|07/14/2018
2410200|City of Colton|Civil|14890|C1|||06|CA|1|071|San Bernardino|34.0537446|-117.3253741|03/11/2008|07/14/2018
2410204|City of Colusa|Civil|14946|C1|||06|CA|1|011|Colusa|39.2048905|-122.0095752|03/11/2008|07/13/2018
2410209|City of Commerce|Civil|14974|C1|||06|CA|1|037|Los Angeles|33.9963033|-118.1519023|03/11/2008|07/14/2018
2410213|City of Compton|Civil|15044|C1|||06|CA|1|037|Los Angeles|33.892966|-118.2275068|03/11/2008|07/14/2018
2410214|City of Concord|Civil|16000|C1|||06|CA|1|013|Contra Costa|37.9721894|-122.0016213|03/11/2008|07/14/2018
2410227|City of Corcoran|Civil|16224|C1|||06|CA|1|031|Kings|36.0846924|-119.5611459|03/11/2008|07/14/2018
2410231|City of Corning|Civil|16322|C1|||06|CA|1|103|Tehama|39.9282|-122.1819912|03/11/2008|07/14/2018
2410232|City of Corona|Civil|16350|C1|||06|CA|1|065|Riverside|33.861992|-117.5643485|03/11/2008|07/14/2018
2410233|City of Coronado|Civil|16378|C1|||06|CA|1|073|San Diego|32.6420673|-117.1658466|03/11/2008|07/14/2018
2410239|City of Costa Mesa|Civil|16532|C1|||06|CA|1|059|Orange|33.6666821|-117.9134882|03/11/2008|07/14/2018
2410240|City of Cotati|Civil|16560|C1|||06|CA|1|097|Sonoma|38.3278919|-122.7091437|03/11/2008|07/13/2018
2410251|City of Covina|Civil|16742|C1|||06|CA|1|037|Los Angeles|34.0903042|-117.8817916|03/11/2008|07/14/2018
2410262|City of Crescent City|Civil|17022|C1|||06|CA|1|015|Del Norte|41.7543684|-124.1993251|03/11/2008|07/14/2018
2410272|City of Cudahy|Civil|17498|C1|||06|CA|1|037|Los Angeles|33.9631121|-118.1830817|03/11/2008|07/13/2018
2410276|City of Culver City|Civil|17568|C1|||06|CA|1|037|Los Angeles|34.0057843|-118.3968288|03/11/2008|07/14/2018
2410278|City of Cupertino|Civil|17610|C1|||06|CA|1|085|Santa Clara|37.3167904|-122.0465261|03/11/2008|07/13/2018
2410282|City of Cypress|Civil|17750|C1|||06|CA|1|059|Orange|33.8170889|-118.0385718|03/11/2008|07/13/2018
2410291|City of Daly City|Civil|17918|C1|||06|CA|1|081|San Mateo|37.6739878|-122.4769163|03/11/2008|07/14/2018
2410293|City of Dana Point|Civil|17946|C1|||06|CA|1|059|Orange|33.4448358|-117.7057963|03/11/2008|07/13/2018
2410296|City of Davis|Civil|18100|C1|||06|CA|1|113|Yolo|38.5551874|-121.7365859|03/11/2008|07/14/2018
2410314|City of Del Mar|Civil|18506|C1|||06|CA|1|073|San Diego|32.9633728|-117.2624966|03/11/2008|07/14/2018
2410315|City of Del Rey Oaks|Civil|18688|C1|||06|CA|1|053|Monterey|36.592964|-121.8382018|03/11/2008|07/14/2018
2410317|City of Delano|Civil|18394|C1|||06|CA|1|029|Kern|35.7670454|-119.263709|03/11/2008|07/13/2018
2410328|City of Desert Hot Springs|Civil|18996|C1|||06|CA|1|065|Riverside|33.9550643|-116.5430431|03/11/2008|07/13/2018
2410334|City of Diamond Bar|Civil|19192|C1|||06|CA|1|037|Los Angeles|33.9991785|-117.8160855|03/11/2008|07/13/2018
2410342|City of Dinuba|Civil|19318|C1|||06|CA|1|107|Tulare|36.5453532|-119.3988737|03/11/2008|07/13/2018
2410343|City of Dixon|Civil|19402|C1|||06|CA|1|095|Solano|38.4466525|-121.8249469|03/11/2008|07/14/2018
2410347|City of Dorris|Civil|19584|C1|||06|CA|1|093|Siskiyou|41.9643862|-121.9205504|03/11/2008|07/14/2018
2410348|City of Dos Palos|Civil|19612|C1|||06|CA|1|047|Merced|36.9854234|-120.6338445|03/11/2008|07/14/2018
2410352|City of Downey|Civil|19766|C1|||06|CA|1|037|Los Angeles|33.9378673|-118.1311501|03/11/2008|07/14/2018
2410361|City of Duarte|Civil|19990|C1|||06|CA|1|037|Los Angeles|34.1609155|-117.9505221|03/11/2008|07/14/2018
2410362|City of Dublin|Civil|20018|C1|||06|CA|1|001|Alameda|37.7161485|-121.8962301|03/11/2008|07/14/2018
2410372|City of Dunsmuir|Civil|20242|C1|||06|CA|1|093|Siskiyou|41.231627|-122.2714959|03/11/2008|07/14/2018
2410389|City of East Palo Alto|Civil|20956|C1|||06|CA|1|081|San Mateo|37.4671468|-122.1346571|03/11/2008|07/14/2018
2410406|City of El Cajon|Civil|21712|C1|||06|CA|1|073|San Diego|32.8016705|-116.960399|03/11/2008|07/14/2018
2410409|City of El Centro|Civil|21782|C1|||06|CA|1|025|Imperial|32.7873302|-115.5579034|03/11/2008|07/14/2018
2410410|City of El Cerrito|Civil|21796|C1|||06|CA|1|013|Contra Costa|37.9196308|-122.3025171|03/11/2008|07/14/2018
2410413|City of El Monte|Civil|22230|C1|||06|CA|1|037|Los Angeles|34.0739197|-118.029072|03/11/2008|07/14/2018
2410415|City of El Paso de Robles|Civil|22300|C1|||06|CA|1|079|San Luis Obispo|35.6394008|-120.6558612|03/11/2008|07/13/2018
2410417|City of El Segundo|Civil|22412|C1|||06|CA|1|037|Los Angeles|33.9169477|-118.4020221|03/11/2008|07/14/2018
2410425|City of Elk Grove|Civil|22020|C1|||06|CA|1|067|Sacramento|38.4160294|-121.3839477|03/11/2008|07/13/2018
2410436|City of Emeryville|Civil|22594|C1|||06|CA|1|001|Alameda|37.8387923|-122.2993602|03/11/2008|07/14/2018
2410440|City of Encinitas|Civil|22678|C1|||06|CA|1|073|San Diego|33.0489325|-117.2621765|03/11/2008|07/14/2018
2410453|City of Escalon|Civil|22790|C1|||06|CA|1|077|San Joaquin|37.7912635|-120.9981271|03/11/2008|07/14/2018
2410455|City of Escondido|Civil|22804|C1|||06|CA|1|073|San Diego|33.1347125|-117.0722344|03/11/2008|07/14/2018
2410458|City of Etna|Civil|22972|C1|||06|CA|1|093|Siskiyou|41.4581995|-122.8944809|03/11/2008|10/09/2018
2410463|City of Eureka|Civil|23042|C1|||06|CA|1|023|Humboldt|40.7941276|-124.1568562|03/11/2008|07/14/2018
2410472|City of Exeter|Civil|23126|C1|||06|CA|1|107|Tulare|36.294006|-119.1459274|03/11/2008|07/13/2018
2410474|City of Fairfield|Civil|23182|C1|||06|CA|1|095|Solano|38.2594577|-122.0318429|03/11/2008|07/14/2018
2410485|City of Farmersville|Civil|23616|C1|||06|CA|1|107|Tulare|36.3053532|-119.2081343|03/11/2008|07/14/2018
2410497|City of Ferndale|Civil|23910|C1|||06|CA|1|023|Humboldt|40.5798918|-124.2619084|03/11/2008|07/14/2018
2410504|City of Fillmore|Civil|24092|C1|||06|CA|1|111|Ventura|34.3990142|-118.9180989|03/11/2008|07/14/2018
2410507|City of Firebaugh|Civil|24134|C1|||06|CA|1|019|Fresno|36.8534057|-120.4535869|03/11/2008|07/14/2018
2410516|City of Folsom|Civil|24638|C1|||06|CA|1|067|Sacramento|38.6668861|-121.1421604|03/11/2008|07/14/2018
2410517|City of Fontana|Civil|24680|C1|||06|CA|1|071|San Bernardino|34.1051747|-117.4321755|03/11/2008|07/14/2018
2410525|City of Fort Bragg|Civil|25058|C1|||06|CA|1|045|Mendocino|39.4411919|-123.8034191|03/11/2008|07/14/2018
2410527|City of Fort Jones|Civil|25128|C1|||06|CA|1|093|Siskiyou|41.6084524|-122.8410649|03/11/2008|07/13/2018
2410532|City of Fortuna|Civil|25296|C1|||06|CA|1|023|Humboldt|40.5855291|-124.1416801|03/11/2008|07/13/2018
2410534|City of Foster City|Civil|25338|C1|||06|CA|1|081|San Mateo|37.5791348|-122.238756|03/11/2008|07/14/2018
2410537|City of Fountain Valley|Civil|25380|C1|||06|CA|1|059|Orange|33.7105095|-117.9513689|03/11/2008|07/13/2018
2410538|City of Fowler|Civil|25436|C1|||06|CA|1|019|Fresno|36.6245622|-119.6738907|03/11/2008|07/14/2018
2410545|City of Fremont|Civil|26000|C1|||06|CA|1|001|Alameda|37.5288023|-121.9381318|03/11/2008|07/14/2018
2410546|City of Fresno|Civil|27000|C1|||06|CA|1|019|Fresno|36.7833796|-119.7941087|03/11/2008|07/14/2018
2410556|City of Fullerton|Civil|28000|C1|||06|CA|1|059|Orange|33.8840632|-117.9279081|03/11/2008|07/14/2018
2410563|City of Galt|Civil|28112|C1|||06|CA|1|067|Sacramento|38.2671209|-121.3033543|03/11/2008|07/14/2018
2410568|City of Garden Grove|Civil|29000|C1|||06|CA|1|059|Orange|33.7787082|-117.9601031|03/11/2008|07/14/2018
2410570|City of Gardena|Civil|28168|C1|||06|CA|1|037|Los Angeles|33.8943381|-118.3072398|03/11/2008|07/14/2018
2410591|City of Gilroy|Civil|29504|C1|||06|CA|1|085|Santa Clara|37.0046727|-121.5842487|03/11/2008|07/14/2018
2410597|City of Glendale|Civil|30000|C1|||06|CA|1|037|Los Angeles|34.1818543|-118.2467525|03/11/2008|07/14/2018
2410601|City of Glendora|Civil|30014|C1|||06|CA|1|037|Los Angeles|34.1449269|-117.8468249|03/11/2008|07/14/2018
2410617|City of Gonzales|Civil|30392|C1|||06|CA|1|053|Monterey|36.5060319|-121.4429153|03/11/2008|07/14/2018
2410634|City of Grand Terrace|Civil|30658|C1|||06|CA|1|071|San Bernardino|34.0311716|-117.3132427|03/11/2008|07/13/2018
2410651|City of Grass Valley|Civil|30798|C1|||06|CA|1|057|Nevada|39.2237703|-121.052162|03/11/2008|07/13/2018
2410657|City of Greenfield|Civil|30994|C1|||06|CA|1|053|Monterey|36.3232041|-121.2450511|03/11/2008|07/14/2018
2410665|City of Gridley|Civil|31260|C1|||06|CA|1|007|Butte|39.3622159|-121.6970787|03/11/2008|07/13/2018
2410668|City of Grover Beach|Civil|31393|C1|||06|CA|1|079|San Luis Obispo|35.1204334|-120.6198827|03/11/2008|07/14/2018
2410672|City of Guadalupe|Civil|31414|C1|||06|CA|1|083|Santa Barbara|34.9608547|-120.5733529|03/11/2008|07/14/2018
2410677|City of Gustine|Civil|31568|C1|||06|CA|1|047|Merced|37.2545134|-120.9948693|03/11/2008|07/14/2018
2410685|City of Half Moon Bay|Civil|31708|C1|||06|CA|1|081|San Mateo|37.4686953|-122.4381236|03/11/2008|07/13/2018
2410696|City of Hanford|Civil|31960|C1|||06|CA|1|031|Kings|36.3260481|-119.6539924|03/11/2008|07/14/2018
2410716|City of Hawaiian Gardens|Civil|32506|C1|||06|CA|1|037|Los Angeles|33.8303331|-118.072849|03/11/2008|07/14/2018
2410720|City of Hawthorne|Civil|32548|C1|||06|CA|1|037|Los Angeles|33.9146683|-118.3476741|03/11/2008|07/14/2018
2410724|City of Hayward|Civil|33000|C1|||06|CA|1|001|Alameda|37.6272861|-122.1045865|03/11/2008|07/14/2018
2410726|City of Healdsburg|Civil|33056|C1|||06|CA|1|097|Sonoma|38.6228024|-122.8650859|03/11/2008|07/14/2018
2410738|City of Hemet|Civil|33182|C1|||06|CA|1|065|Riverside|33.7340557|-116.9968904|03/11/2008|07/14/2018
2410746|City of Hercules|Civil|33308|C1|||06|CA|1|013|Contra Costa|38.0335386|-122.2984789|03/11/2008|07/13/2018
2410749|City of Hermosa Beach|Civil|33364|C1|||06|CA|1|037|Los Angeles|33.8652686|-118.396297|03/11/2008|07/14/2018
2410751|City of Hesperia|Civil|33434|C1|||06|CA|1|071|San Bernardino|34.3973477|-117.3143924|03/11/2008|07/14/2018
2410756|City of Hidden Hills|Civil|33518|C1|||06|CA|1|037|Los Angeles|34.163744|-118.6612039|03/11/2008|07/14/2018
2410759|City of Highland|Civil|33588|C1|||06|CA|1|071|San Bernardino|34.1113006|-117.1652608|03/11/2008|07/14/2018
2410778|City of Hollister|Civil|34120|C1|||06|CA|1|069|San Benito|36.8563479|-121.3980949|03/11/2008|07/14/2018
2410780|City of Holtville|Civil|34246|C1|||06|CA|1|025|Imperial|32.8129101|-115.3780533|03/11/2008|07/14/2018
2410804|City of Hughson|Civil|34904|C1|||06|CA|1|099|Stanislaus|37.6021008|-120.8659793|03/11/2008|07/13/2018
2410811|City of Huntington Beach|Civil|36000|C1|||06|CA|1|059|Orange|33.6908511|-118.0076427|03/11/2008|07/14/2018
2410818|City of Lemon Grove|Civil|41124|C1|||06|CA|1|073|San Diego|32.7330716|-117.0344135|03/11/2008|07/14/2018
2410819|City of Lemoore|Civil|41152|C1|||06|CA|1|031|Kings|36.2959554|-119.7982529|03/11/2008|07/14/2018
2410835|City of Lincoln|Civil|41474|C1|||06|CA|1|061|Placer|38.8759062|-121.2916129|03/11/2008|07/14/2018
2410839|City of Lindsay|Civil|41712|C1|||06|CA|1|107|Tulare|36.208216|-119.0896803|03/11/2008|07/13/2018
2410846|City of Live Oak|Civil|41936|C1|||06|CA|1|101|Sutter|39.2788034|-121.6624386|03/11/2008|07/14/2018
2410848|City of Livermore|Civil|41992|C1|||06|CA|1|001|Alameda|37.6861324|-121.7607598|03/11/2008|07/14/2018
2410850|City of Livingston|Civil|42006|C1|||06|CA|1|047|Merced|37.3874886|-120.7248726|03/11/2008|07/14/2018
2410854|City of Lodi|Civil|42202|C1|||06|CA|1|077|San Joaquin|38.1217994|-121.2932044|03/11/2008|07/14/2018
2410857|City of Loma Linda|Civil|42370|C1|||06|CA|1|071|San Bernardino|34.0448193|-117.2502536|03/11/2008|07/14/2018
2410859|City of Lomita|Civil|42468|C1|||06|CA|1|037|Los Angeles|33.7933051|-118.3174489|03/11/2008|07/14/2018
2410860|City of Lompoc|Civil|42524|C1|||06|CA|1|083|Santa Barbara|34.6617942|-120.4713858|03/11/2008|07/14/2018
2410866|City of Long Beach|Civil|43000|C1|||06|CA|1|037|Los Angeles|33.7749785|-118.156064|03/11/2008|07/14/2018
2410875|City of Los Alamitos|Civil|43224|C1|||06|CA|1|059|Orange|33.7971799|-118.0593577|03/11/2008|07/14/2018
2410876|City of Los Altos|Civil|43280|C1|||06|CA|1|085|Santa Clara|37.368544|-122.0966482|03/11/2008|07/14/2018
2410877|City of Los Angeles|Civil|44000|C1|||06|CA|1|037|Los Angeles|34.1564893|-118.5399543|03/11/2008|07/14/2018
2410878|City of Los Banos|Civil|44028|C1|||06|CA|1|047|Merced|37.0630009|-120.8406594|03/11/2008|07/14/2018
2410891|City of Loyalton|Civil|44364|C1|||06|CA|1|091|Sierra|39.6768546|-120.2448111|03/11/2008|07/14/2018
2410901|City of Lynwood|Civil|44574|C1|||06|CA|1|037|Los Angeles|33.9239617|-118.2016485|03/11/2008|07/14/2018
2410906|City of Madera|Civil|45022|C1|||06|CA|1|039|Madera|36.9639837|-120.0802467|03/11/2008|07/13/2018
2410913|City of Malibu|Civil|45246|C1|||06|CA|1|037|Los Angeles|34.036784|-118.7840785|03/11/2008|07/14/2018
2410919|City of Redwood City|Civil|60102|C1|||06|CA|1|081|San Mateo|37.5174927|-122.2112148|03/11/2008|07/14/2018
2410920|City of Reedley|Civil|60242|C1|||06|CA|1|019|Fresno|36.5983898|-119.447321|03/11/2008|07/13/2018
2410931|City of Rialto|Civil|60466|C1|||06|CA|1|071|San Bernardino|34.1127721|-117.38851|03/11/2008|07/13/2018
2410939|City of Richmond|Civil|60620|C1|||06|CA|1|013|Contra Costa|37.9517719|-122.3602648|03/11/2008|07/14/2018
2410944|City of Ridgecrest|Civil|60704|C1|||06|CA|1|029|Kern|35.6307608|-117.6621044|03/11/2008|07/14/2018
2410951|City of Rio Dell|Civil|60900|C1|||06|CA|1|023|Humboldt|40.5023624|-124.1105213|03/11/2008|07/13/2018
2410955|City of Rio Vista|Civil|60984|C1|||06|CA|1|095|Solano|38.1761451|-121.7033653|03/11/2008|07/14/2018
2410957|City of Ripon|Civil|61026|C1|||06|CA|1|077|San Joaquin|37.7414681|-121.1308994|03/11/2008|07/14/2018
2410962|City of Riverbank|Civil|61068|C1|||06|CA|1|099|Stanislaus|37.7268616|-120.9402536|03/11/2008|07/14/2018
2410965|City of Riverside|Civil|62000|C1|||06|CA|1|065|Riverside|33.9381288|-117.3948151|03/11/2008|07/13/2018
2410980|City of Rocklin|Civil|62364|C1|||06|CA|1|061|Placer|38.8075377|-121.2488553|03/11/2008|07/14/2018
2410985|City of Rohnert Park|Civil|62546|C1|||06|CA|1|097|Sonoma|38.3480467|-122.6963932|03/11/2008|07/14/2018
2410986|City of Rolling Hills|Civil|62602|C1|||06|CA|1|037|Los Angeles|33.7600186|-118.347165|03/11/2008|07/14/2018
2410987|City of Rolling Hills Estates|Civil|62644|C1|||06|CA|1|037|Los Angeles|33.7893346|-118.354258|03/11/2008|07/14/2018
2410998|City of Rosemead|Civil|62896|C1|||06|CA|1|037|Los Angeles|34.0688432|-118.0823147|03/11/2008|07/13/2018
2411000|City of Roseville|Civil|62938|C1|||06|CA|1|061|Placer|38.7690633|-121.3178395|03/11/2008|07/14/2018
2411020|City of Manhattan Beach|Civil|45400|C1|||06|CA|1|037|Los Angeles|33.8894689|-118.3971287|03/11/2008|07/13/2018
2411024|City of Manteca|Civil|45484|C1|||06|CA|1|077|San Joaquin|37.7937677|-121.2270243|03/11/2008|07/14/2018
2411033|City of Maricopa|Civil|45736|C1|||06|CA|1|029|Kern|35.0455481|-119.4131725|03/11/2008|07/14/2018
2411035|City of Marina|Civil|45778|C1|||06|CA|1|053|Monterey|36.6831954|-121.7914689|03/11/2008|07/14/2018
2411045|City of Martinez|Civil|46114|C1|||06|CA|1|013|Contra Costa|37.9985077|-122.1160487|03/11/2008|07/13/2018
2411046|City of Marysville|Civil|46170|C1|||06|CA|1|115|Yuba|39.1517787|-121.5834913|03/11/2008|07/14/2018
2411054|City of Maywood|Civil|46492|C1|||06|CA|1|037|Los Angeles|33.988505|-118.1876668|03/11/2008|07/13/2018
2411062|City of McFarland|Civil|44826|C1|||06|CA|1|029|Kern|35.6779414|-119.232729|03/11/2008|07/14/2018
2411078|City of Mendota|Civil|46828|C1|||06|CA|1|019|Fresno|36.7554845|-120.3777642|03/11/2008|07/14/2018
2411079|City of Menlo Park|Civil|46870|C1|||06|CA|1|081|San Mateo|37.4803183|-122.1488965|03/11/2008|07/14/2018
2411080|City of Merced|Civil|46898|C1|||06|CA|1|047|Merced|37.3057046|-120.4778649|03/11/2008|07/14/2018
2411109|City of Mill Valley|Civil|47710|C1|||06|CA|1|041|Marin|37.9084756|-122.5421036|03/11/2008|07/14/2018
2411110|City of Millbrae|Civil|47486|C1|||06|CA|1|081|San Mateo|37.599377|-122.4022498|03/11/2008|07/13/2018
2411113|City of Milpitas|Civil|47766|C1|||06|CA|1|085|Santa Clara|37.4338439|-121.8920202|03/11/2008|07/13/2018
2411123|City of Mission Viejo|Civil|48256|C1|||06|CA|1|059|Orange|33.6095045|-117.6550602|03/11/2008|07/13/2018
2411130|City of Modesto|Civil|48354|C1|||06|CA|1|099|Stanislaus|37.6374195|-121.0027776|03/11/2008|07/14/2018
2411138|City of Monrovia|Civil|48648|C1|||06|CA|1|037|Los Angeles|34.1650594|-117.9921038|03/11/2008|07/14/2018
2411140|City of Montague|Civil|48690|C1|||06|CA|1|093|Siskiyou|41.7275433|-122.5303208|03/11/2008|07/14/2018
2411141|City of Montclair|Civil|48788|C1|||06|CA|1|071|San Bernardino|34.0714536|-117.6980532|03/11/2008|07/14/2018
2411142|City of Monte Sereno|Civil|48956|C1|||06|CA|1|085|Santa Clara|37.240455|-121.988092|03/11/2008|07/14/2018
2411144|City of Montebello|Civil|48816|C1|||06|CA|1|037|Los Angeles|34.0154447|-118.1107855|03/11/2008|07/14/2018
2411145|City of Monterey|Civil|48872|C1|||06|CA|1|053|Monterey|36.6012792|-121.8829442|03/11/2008|07/14/2018
2411146|City of Monterey Park|Civil|48914|C1|||06|CA|1|037|Los Angeles|34.0497122|-118.1325286|03/11/2008|07/14/2018
2411157|City of Moorpark|Civil|49138|C1|||06|CA|1|111|Ventura|34.2855207|-118.876972|03/11/2008|07/14/2018
2411159|City of Moreno Valley|Civil|49270|C1|||06|CA|1|065|Riverside|33.9244293|-117.204494|03/11/2008|07/14/2018
2411162|City of Morgan Hill|Civil|49278|C1|||06|CA|1|085|Santa Clara|37.132412|-121.6410146|03/11/2008|07/13/2018
2411169|City of Morro Bay|Civil|49362|C1|||06|CA|1|079|San Luis Obispo|35.366239|-120.8662381|03/11/2008|07/14/2018
2411181|City of Mount Shasta|Civil|49852|C1|||06|CA|1|093|Siskiyou|41.3206924|-122.3150394|03/11/2008|07/13/2018
2411186|City of Mountain View|Civil|49670|C1|||06|CA|1|085|Santa Clara|37.40051|-122.0795298|03/11/2008|07/14/2018
2411199|City of Murrieta|Civil|50076|C1|||06|CA|1|065|Riverside|33.5719551|-117.1909242|03/11/2008|07/14/2018
2411209|City of Napa|Civil|50258|C1|||06|CA|1|055|Napa|38.2977118|-122.3011978|03/11/2008|07/14/2018
2411216|City of National City|Civil|50398|C1|||06|CA|1|073|San Diego|32.6654282|-117.0982811|03/11/2008|07/13/2018
2411220|City of Needles|Civil|50734|C1|||06|CA|1|071|San Bernardino|34.8159955|-114.6191823|03/11/2008|07/14/2018
2411225|City of Nevada City|Civil|50874|C1|||06|CA|1|057|Nevada|39.2606649|-121.023055|03/11/2008|07/14/2018
2411238|City of Newark|Civil|50916|C1|||06|CA|1|001|Alameda|37.5204081|-122.0311672|03/11/2008|07/14/2018
2411247|City of Newman|Civil|51140|C1|||06|CA|1|099|Stanislaus|37.3156545|-121.021125|03/11/2008|07/14/2018
2411250|City of Newport Beach|Civil|51182|C1|||06|CA|1|059|Orange|33.5966613|-117.8933009|03/11/2008|07/13/2018
2411265|City of Norco|Civil|51560|C1|||06|CA|1|065|Riverside|33.9253691|-117.5499888|03/11/2008|07/14/2018
2411281|City of Norwalk|Civil|52526|C1|||06|CA|1|037|Los Angeles|33.9068789|-118.0829074|03/11/2008|07/13/2018
2411283|City of Novato|Civil|52582|C1|||06|CA|1|041|Marin|38.0915105|-122.5565834|03/11/2008|07/14/2018
2411291|City of Oakdale|Civil|52694|C1|||06|CA|1|099|Stanislaus|37.7615966|-120.847056|03/11/2008|07/14/2018
2411292|City of Oakland|Civil|53000|C1|||06|CA|1|001|Alameda|37.7694722|-122.224427|03/11/2008|07/14/2018
2411294|City of Oakley|Civil|53070|C1|||06|CA|1|013|Contra Costa|37.9929471|-121.6951467|03/11/2008|07/14/2018
2411301|City of Oceanside|Civil|53322|C1|||06|CA|1|073|San Diego|33.2246873|-117.3084275|03/11/2008|07/13/2018
2411308|City of Ojai|Civil|53476|C1|||06|CA|1|111|Ventura|34.4486101|-119.2470195|03/11/2008|07/14/2018
2411323|City of Ontario|Civil|53896|C1|||06|CA|1|071|San Bernardino|34.0392721|-117.60642|03/11/2008|07/13/2018
2411325|City of Orange|Civil|53980|C1|||06|CA|1|059|Orange|33.8049797|-117.860993|03/11/2008|07/14/2018
2411327|City of Orange Cove|Civil|54008|C1|||06|CA|1|019|Fresno|36.6211453|-119.3187488|03/11/2008|07/14/2018
2411334|City of Orinda|Civil|54232|C1|||06|CA|1|013|Contra Costa|37.8807882|-122.1790708|03/11/2008|07/14/2018
2411335|City of Orland|Civil|54274|C1|||06|CA|1|021|Glenn|39.7461037|-122.1854333|03/11/2008|07/14/2018
2411337|City of Oroville|Civil|54386|C1|||06|CA|1|007|Butte|39.4999536|-121.5633446|03/11/2008|07/14/2018
2411347|City of Oxnard|Civil|54652|C1|||06|CA|1|111|Ventura|34.2008095|-119.2144287|03/11/2008|07/14/2018
2411350|City of Pacific Grove|Civil|54848|C1|||06|CA|1|053|Monterey|36.6224359|-121.9262135|03/11/2008|07/13/2018
2411351|City of Pacifica|Civil|54806|C1|||06|CA|1|081|San Mateo|37.6111603|-122.4780357|03/11/2008|07/14/2018
2411356|City of Palm Desert|Civil|55184|C1|||06|CA|1|065|Riverside|33.7378021|-116.3695564|03/11/2008|07/14/2018
2411357|City of Palm Springs|Civil|55254|C1|||06|CA|1|065|Riverside|33.8012815|-116.5380991|03/11/2008|07/14/2018
2411359|City of Palmdale|Civil|55156|C1|||06|CA|1|037|Los Angeles|34.5944371|-118.1057288|03/11/2008|07/14/2018
2411362|City of Palo Alto|Civil|55282|C1|||06|CA|1|085|Santa Clara|37.3960154|-122.1429281|03/11/2008|07/14/2018
2411363|City of Palos Verdes Estates|Civil|55380|C1|||06|CA|1|037|Los Angeles|33.7871712|-118.3973577|03/11/2008|07/14/2018
2411369|City of Paramount|Civil|55618|C1|||06|CA|1|037|Los Angeles|33.8976181|-118.1651266|03/11/2008|07/13/2018
2411376|City of Parlier|Civil|55856|C1|||06|CA|1|019|Fresno|36.6081595|-119.5438044|03/11/2008|07/14/2018
